filename,semester,course,instructor,question_number,question_text,response_option,weight,frequency,percentage,response_rate,mean,std,median
IDS-583-01_Liu__Hengzhong_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,Hengzhong Liu,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Poor,(1),0,0.00%,19/23 (82.61%),3.74,0.93,4.00
IDS-583-01_Liu__Hengzhong_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,Hengzhong Liu,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Marginal,(2),2,10.53%,19/23 (82.61%),3.74,0.93,4.00
IDS-583-01_Liu__Hengzhong_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,Hengzhong Liu,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Average,(3),5,26.32%,19/23 (82.61%),3.74,0.93,4.00
IDS-583-01_Liu__Hengzhong_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,Hengzhong Liu,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Very Good,(4),8,42.11%,19/23 (82.61%),3.74,0.93,4.00
IDS-583-01_Liu__Hengzhong_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,Hengzhong Liu,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Excellent,(5),4,21.05%,19/23 (82.61%),3.74,0.93,4.00
IDS-583-01_Liu__Hengzhong_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,Hengzhong Liu,7,What would you like to say about this course to a student who is considering taking it in the future?,,,,,,,,
IDS-583-01_Liu__Hengzhong_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,Hengzhong Liu,8,The course was difficult.,Strongly disagree,(1),0,0.00%,18/23 (78.26%),3.39,0.70,3.00
IDS-583-01_Liu__Hengzhong_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,Hengzhong Liu,8,The course was difficult.,Disagree,(2),1,5.56%,18/23 (78.26%),3.39,0.70,3.00
IDS-583-01_Liu__Hengzhong_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,Hengzhong Liu,8,The course was difficult.,Neither agree nor disagree,(3),10,55.56%,18/23 (78.26%),3.39,0.70,3.00
IDS-583-01_Liu__Hengzhong_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,Hengzhong Liu,8,The course was difficult.,Agree,(4),6,33.33%,18/23 (78.26%),3.39,0.70,3.00
IDS-583-01_Liu__Hengzhong_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,Hengzhong Liu,8,The course was difficult.,Strongly agree,(5),1,5.56%,18/23 (78.26%),3.39,0.70,3.00
IDS-583-01_Liu__Hengzhong_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,Hengzhong Liu,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,1,(1),0,0.00%,19/23 (82.61%),5.16,2.19,5.00
IDS-583-01_Liu__Hengzhong_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,Hengzhong Liu,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,2,(2),1,5.26%,19/23 (82.61%),5.16,2.19,5.00
IDS-583-01_Liu__Hengzhong_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,Hengzhong Liu,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,3,(3),3,15.79%,19/23 (82.61%),5.16,2.19,5.00
IDS-583-01_Liu__Hengzhong_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,Hengzhong Liu,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,4,(4),4,21.05%,19/23 (82.61%),5.16,2.19,5.00
IDS-583-01_Liu__Hengzhong_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,Hengzhong Liu,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,5,(5),5,26.32%,19/23 (82.61%),5.16,2.19,5.00
IDS-583-01_Liu__Hengzhong_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,Hengzhong Liu,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,6,(6),3,15.79%,19/23 (82.61%),5.16,2.19,5.00
IDS-583-01_Liu__Hengzhong_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,Hengzhong Liu,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,7,(7),0,0.00%,19/23 (82.61%),5.16,2.19,5.00
IDS-583-01_Liu__Hengzhong_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,Hengzhong Liu,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,8,(8),1,5.26%,19/23 (82.61%),5.16,2.19,5.00
IDS-583-01_Liu__Hengzhong_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,Hengzhong Liu,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,9,(9),0,0.00%,19/23 (82.61%),5.16,2.19,5.00
IDS-583-01_Liu__Hengzhong_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,Hengzhong Liu,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,10+,(10),2,10.53%,19/23 (82.61%),5.16,2.19,5.00
IDS-583-01_Ye__David_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,David Ye,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",,,,,,,,
IDS-583-01_Ye__David_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,David Ye,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",,,,,,,,
IDS-583-01_Ye__David_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,David Ye,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Poor,(1),0,0.00%,19/23 (82.61%),3.79,1.03,4.00
IDS-583-01_Ye__David_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,David Ye,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Marginal,(2),2,10.53%,19/23 (82.61%),3.79,1.03,4.00
IDS-583-01_Ye__David_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,David Ye,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Average,(3),6,31.58%,19/23 (82.61%),3.79,1.03,4.00
IDS-583-01_Ye__David_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,David Ye,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Very Good,(4),5,26.32%,19/23 (82.61%),3.79,1.03,4.00
IDS-583-01_Ye__David_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,David Ye,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Excellent,(5),6,31.58%,19/23 (82.61%),3.79,1.03,4.00
IDS-583-01_Ye__David_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,David Ye,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,,,,,,,,
IDS-583-01_Ye__David_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,David Ye,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Poor,(1),0,0.00%,19/23 (82.61%),3.58,1.07,4.00
IDS-583-01_Ye__David_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,David Ye,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Marginal,(2),4,21.05%,19/23 (82.61%),3.58,1.07,4.00
IDS-583-01_Ye__David_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,David Ye,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Average,(3),4,21.05%,19/23 (82.61%),3.58,1.07,4.00
IDS-583-01_Ye__David_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,David Ye,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Very Good,(4),7,36.84%,19/23 (82.61%),3.58,1.07,4.00
IDS-583-01_Ye__David_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,David Ye,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Excellent,(5),4,21.05%,19/23 (82.61%),3.58,1.07,4.00
IDS-583-01_Ye__David_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,David Ye,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Poor,(1),0,0.00%,19/23 (82.61%),3.63,1.07,4.00
IDS-583-01_Ye__David_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,David Ye,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Marginal,(2),4,21.05%,19/23 (82.61%),3.63,1.07,4.00
IDS-583-01_Ye__David_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,David Ye,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Average,(3),3,15.79%,19/23 (82.61%),3.63,1.07,4.00
IDS-583-01_Ye__David_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,David Ye,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Very Good,(4),8,42.11%,19/23 (82.61%),3.63,1.07,4.00
IDS-583-01_Ye__David_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,David Ye,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Excellent,(5),4,21.05%,19/23 (82.61%),3.63,1.07,4.00
IDS-583-01_Ye__David_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,David Ye,7,What would you like to say about this course to a student who is considering taking it in the future?,,,,,,,,
IDS-583-01_Ye__David_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,David Ye,8,The course was difficult.,Strongly disagree,(1),0,0.00%,18/23 (78.26%),3.39,0.70,3.00
IDS-583-01_Ye__David_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,David Ye,8,The course was difficult.,Disagree,(2),1,5.56%,18/23 (78.26%),3.39,0.70,3.00
IDS-583-01_Ye__David_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,David Ye,8,The course was difficult.,Neither agree nor disagree,(3),10,55.56%,18/23 (78.26%),3.39,0.70,3.00
IDS-583-01_Ye__David_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,David Ye,8,The course was difficult.,Agree,(4),6,33.33%,18/23 (78.26%),3.39,0.70,3.00
IDS-583-01_Ye__David_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,David Ye,8,The course was difficult.,Strongly agree,(5),1,5.56%,18/23 (78.26%),3.39,0.70,3.00
IDS-583-01_Ye__David_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,David Ye,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,1,(1),0,0.00%,19/23 (82.61%),5.16,2.19,5.00
IDS-583-01_Ye__David_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,David Ye,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,2,(2),1,5.26%,19/23 (82.61%),5.16,2.19,5.00
IDS-583-01_Ye__David_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,David Ye,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,3,(3),3,15.79%,19/23 (82.61%),5.16,2.19,5.00
IDS-583-01_Ye__David_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,David Ye,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,4,(4),4,21.05%,19/23 (82.61%),5.16,2.19,5.00
IDS-583-01_Ye__David_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,David Ye,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,5,(5),5,26.32%,19/23 (82.61%),5.16,2.19,5.00
IDS-583-01_Ye__David_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,David Ye,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,6,(6),3,15.79%,19/23 (82.61%),5.16,2.19,5.00
IDS-583-01_Ye__David_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,David Ye,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,7,(7),0,0.00%,19/23 (82.61%),5.16,2.19,5.00
IDS-583-01_Ye__David_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,David Ye,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,8,(8),1,5.26%,19/23 (82.61%),5.16,2.19,5.00
IDS-583-01_Ye__David_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,David Ye,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,9,(9),0,0.00%,19/23 (82.61%),5.16,2.19,5.00
IDS-583-01_Ye__David_Spring_2025.html,Spring 2025,IDS-583-01 : DERIVATIVES & RISK MANAGEMENT.IDS-583-01.MATH-583-01.,David Ye,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,10+,(10),2,10.53%,19/23 (82.61%),5.16,2.19,5.00
IDS-586-01_Liu__Hengzhong_Spring_2025.html,Spring 2025,IDS-586-01 : DATA SCIENCE IN BANKING.IDS-586-01.MATH-586-01.,Hengzhong Liu,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",,,,,,,,
IDS-586-01_Liu__Hengzhong_Spring_2025.html,Spring 2025,IDS-586-01 : DATA SCIENCE IN BANKING.IDS-586-01.MATH-586-01.,Hengzhong Liu,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",,,,,,,,
IDS-586-01_Liu__Hengzhong_Spring_2025.html,Spring 2025,IDS-586-01 : DATA SCIENCE IN BANKING.IDS-586-01.MATH-586-01.,Hengzhong Liu,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Poor,(1),0,0.00%,13/27 (48.15%),4.08,0.76,4.00
IDS-586-01_Liu__Hengzhong_Spring_2025.html,Spring 2025,IDS-586-01 : DATA SCIENCE IN BANKING.IDS-586-01.MATH-586-01.,Hengzhong Liu,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Marginal,(2),0,0.00%,13/27 (48.15%),4.08,0.76,4.00
IDS-586-01_Liu__Hengzhong_Spring_2025.html,Spring 2025,IDS-586-01 : DATA SCIENCE IN BANKING.IDS-586-01.MATH-586-01.,Hengzhong Liu,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Average,(3),3,23.08%,13/27 (48.15%),4.08,0.76,4.00
IDS-586-01_Liu__Hengzhong_Spring_2025.html,Spring 2025,IDS-586-01 : DATA SCIENCE IN BANKING.IDS-586-01.MATH-586-01.,Hengzhong Liu,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Very Good,(4),6,46.15%,13/27 (48.15%),4.08,0.76,4.00
IDS-586-01_Liu__Hengzhong_Spring_2025.html,Spring 2025,IDS-586-01 : DATA SCIENCE IN BANKING.IDS-586-01.MATH-586-01.,Hengzhong Liu,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Excellent,(5),4,30.77%,13/27 (48.15%),4.08,0.76,4.00
IDS-586-01_Liu__Hengzhong_Spring_2025.html,Spring 2025,IDS-586-01 : DATA SCIENCE IN BANKING.IDS-586-01.MATH-586-01.,Hengzhong Liu,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,,,,,,,,
IDS-586-01_Liu__Hengzhong_Spring_2025.html,Spring 2025,IDS-586-01 : DATA SCIENCE IN BANKING.IDS-586-01.MATH-586-01.,Hengzhong Liu,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Poor,(1),0,0.00%,13/27 (48.15%),4.15,0.69,4.00
IDS-586-01_Liu__Hengzhong_Spring_2025.html,Spring 2025,IDS-586-01 : DATA SCIENCE IN BANKING.IDS-586-01.MATH-586-01.,Hengzhong Liu,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Marginal,(2),0,0.00%,13/27 (48.15%),4.15,0.69,4.00
IDS-586-01_Liu__Hengzhong_Spring_2025.html,Spring 2025,IDS-586-01 : DATA SCIENCE IN BANKING.IDS-586-01.MATH-586-01.,Hengzhong Liu,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Average,(3),2,15.38%,13/27 (48.15%),4.15,0.69,4.00
IDS-586-01_Liu__Hengzhong_Spring_2025.html,Spring 2025,IDS-586-01 : DATA SCIENCE IN BANKING.IDS-586-01.MATH-586-01.,Hengzhong Liu,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Very Good,(4),7,53.85%,13/27 (48.15%),4.15,0.69,4.00
IDS-586-01_Liu__Hengzhong_Spring_2025.html,Spring 2025,IDS-586-01 : DATA SCIENCE IN BANKING.IDS-586-01.MATH-586-01.,Hengzhong Liu,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Excellent,(5),4,30.77%,13/27 (48.15%),4.15,0.69,4.00
IDS-586-01_Liu__Hengzhong_Spring_2025.html,Spring 2025,IDS-586-01 : DATA SCIENCE IN BANKING.IDS-586-01.MATH-586-01.,Hengzhong Liu,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Poor,(1),0,0.00%,13/27 (48.15%),4.08,0.76,4.00
IDS-586-01_Liu__Hengzhong_Spring_2025.html,Spring 2025,IDS-586-01 : DATA SCIENCE IN BANKING.IDS-586-01.MATH-586-01.,Hengzhong Liu,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Marginal,(2),0,0.00%,13/27 (48.15%),4.08,0.76,4.00
IDS-586-01_Liu__Hengzhong_Spring_2025.html,Spring 2025,IDS-586-01 : DATA SCIENCE IN BANKING.IDS-586-01.MATH-586-01.,Hengzhong Liu,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Average,(3),3,23.08%,13/27 (48.15%),4.08,0.76,4.00
IDS-586-01_Liu__Hengzhong_Spring_2025.html,Spring 2025,IDS-586-01 : DATA SCIENCE IN BANKING.IDS-586-01.MATH-586-01.,Hengzhong Liu,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Very Good,(4),6,46.15%,13/27 (48.15%),4.08,0.76,4.00
IDS-586-01_Liu__Hengzhong_Spring_2025.html,Spring 2025,IDS-586-01 : DATA SCIENCE IN BANKING.IDS-586-01.MATH-586-01.,Hengzhong Liu,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Excellent,(5),4,30.77%,13/27 (48.15%),4.08,0.76,4.00
