class_nbr,subject,catalog_nbr,class_section,descr,catalog_description,topic,units,component,class_type,acad_career_descr,instruction_mode_descr,campus_descr,location_descr,session_descr,start_dt,end_dt,enrl_stat_descr,class_capacity,enrollment_total,enrollment_available,wait_tot,wait_cap,grading_basis,combined_section,instructors
2841,LAW,400,02,Health Justice Clinic,"In-house legal clinic in which students provide legal representation for persons with HIV/AIDS, cancer, and other serious health conditions. Under close supervision of clinical instructors, students represent clients in cases related to the client's health condition, including: estate planning; government benefits; permanency planning for children; health and disability insurance; guardianship; health-related discrimination in employment, housing and public accommodations; health information privacy; and other civil cases related to health. Clinic intensive weekend required. Prerequisite or corequisite: Law 237 or Law 238 or Law 239 or Law 317 or Law 539.",,4,CLN,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Closed,10,10,0,0,5,Graded,N,Allison Korn; Hannah Demeritt
2848,LAW,401,02,Advanced Health Justice Clinic,"Available to students who wish to participate for a second semester in the Health Justice Clinic. Students enrolled in advanced clinical studies are required to participate fully in the case work portion of the clinic, performing 100-120 hours of client representation work, but will not be required to attend the class sessions. You must be able to attend the clinic intensive weekend to enroll in this course. Consent of clinic director required.",,1 - 2,CLN,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Closed,2,3,0,0,0,Graded,N,Allison Korn; Hannah Demeritt
3008,LAW,408,01,Appellate Litigation Clinic - Spring,"Each team of students will, under the clinic director's supervision, work on an appeal. Work typically includes reviewing the record, legal research, drafting appellate briefs, preparing excerpts of the record for the court, and preparing for oral argument (if the case is calendared for argument). With the court's and the client's permission, a case may be argued by a student. This is a year-long course requiring enrollment in both semesters; to get credit for the fall you must be enrolled in the spring semester. Enrolled students must attend the clinic intensive weekend. For other requirements and scheduling issues, see https://law.duke.edu/curriculum/courseinfo/course/?id=293.",,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Closed,6,6,0,0,3,Graded,N,Richard B Katskee
2854,LAW,416,02,Children's Law Clinic,A legal clinic focused on the representation of low income children with disabilities. Participation will require classroom training and at least 125 hours of legal work. You must be able to attend the clinic intensive weekend to enroll in this course. Prerequisite or corequisite: Law 231 or Law 237 or Law 238 or Law 239 or Law 317 or Law 539.,,4,CLN,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Closed,10,10,0,0,5,Graded,N,Crystal M Grant; Peggy Davis Nicholson
2850,LAW,417,02,Advanced Children's Education and Law Clinic,This course is available to students who have participated in one semester of the Children's Education and Law Clinic. Students may enroll only with approval of the Director of the Clinic. Students do not have to attend the clinic intensive weekend.,,3,CLN,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Closed,2,5,0,0,0,Graded,N,Crystal M Grant; Peggy Davis Nicholson
2857,LAW,420,01,Trial Practice,An introduction to the civil and criminal litigation process and attendant skills. Emphasis on the interactions between attorneys and witnesses and between lawyers and juries by use of simulation and videotape pedagogy. It begins with an intensive weekend of instruction. You must be able to attend the clinic intensive weekend to enroll in this course. Prerequisite: Law 245.,,3,CLN,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Open,12,11,1,0,5,Graded,N,Donald H Beskind
2939,LAW,420,02,Trial Practice,An introduction to the civil and criminal litigation process and attendant skills. Emphasis on the interactions between attorneys and witnesses and between lawyers and juries by use of simulation and videotape pedagogy. It begins with an intensive weekend of instruction. You must be able to attend the clinic intensive weekend to enroll in this course. Prerequisite: Law 245.,,3,CLN,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Open,12,3,9,0,5,Graded,N,Marlyn Dail; Michael R Dockterman
2851,LAW,421,02,Pre-Trial Litigation,"This course focuses on the path litigators must navigate prior to trial. We will explore the key components of the pretrial process, beginning with the filing of a law suit. This course provides an opportunity for students to synthesize their knowledge in procedure, evidence and advocacy. Topics include: drafting pleadings; taking and defending depositions; creating and responding to discovery; planning strategy and motions. The course grade will be based on classroom participation, performance and written work.",,3,CLN,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Open,20,12,8,0,5,Graded,N,Coleman Cowan; Sarah H Ludington
9855,LAW,425,01,Pretrial Criminal Litigation,"This course focuses on the pretrial phase in criminal cases. It begins with a defendant's initial appearance and concludes with a plea hearing. Class discussions and readings will explore the pretrial practices of effective defense counsel, including conducting a defense investigation, working with experts, and managing clients. The class will also emphasize oral advocacy skills. Students will be expected to appear as counsel during mock, in-class court hearings. Finally, this course will provide students with an opportunity to familiarize themselves with criminal case pleadings, including the drafting of at least one motion.",,1,CLN,E,Law School,In Person,Duke University,Durham,Regular Academic Session,02/19/2025,04/16/2025,Closed,12,12,0,0,5,Graded,N,Jamie T Lau
2933,LAW,427,02,Community Enterprise Clinic,"This clinic will provide students interested generally in business law practice and/or in specializing in affordable housing and community development law with practical skills training in many of the core skills required in any transactional legal practice, including interviewing, counseling, drafting and negotiation. Students will be required to provide a minimum of 100 hours of legal work per semester and to participate in weekly group training meetings. You must be able to attend the clinic intensive weekend to enroll in this course. Law 210, Law 255 recommended but not required. Prerequisite or corequisite: Law 237 or Law 238 or Law 239 or Law 317 or Law 539.",,4,CLN,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Closed,12,12,0,0,5,Graded,N,Andrew H Foster
2853,LAW,429,02,Civil Justice Clinic,"This clinic will develop and hone civil litigation skills in the context of working on actual cases in association with the Durham office of Legal Aid of North Carolina. Cases will focus on vindicating the rights of impoverished individuals or groups who cannot otherwise adequately find justice in the civil courts. Students will be directly supervised by Legal Aid attorneys, working in conjunction with the Clinic Director. Cases may include prosecuting unsafe housing claims, defense of eviction claims, prosecuting unfair trade practice claims, and a variety of other matters. All enrolled students will be required to provide a minimum of 100 hours of client legal work per semester. Prerequisite or corequisite: Law 237 or Law 238 or Law 239 or Law 317 or Law 539.",,4,CLN,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Closed,8,8,0,0,5,Graded,N,Jesse H. McCoy II
2934,LAW,431,02,Advanced Civil Justice Clinic,"This course builds on the lectures, training, and work of the basic Civil Justice Clinic.",,1 - 2,CLN,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Open,3,0,3,0,0,Graded,N,Jesse H. McCoy II
2935,LAW,435,02,First Amendment Clinic,"This clinic will develop counseling, litigation, and legal commentary skills in the context of working on actual cases and issues involving the First Amendment freedoms of speech, press, assembly and petition. We will advise and represent individuals and groups with First Amendment concerns or claims who cannot afford the assistance of lawyers with specialized First Amendment expertise. Either First Amendment or Dignitary Torts is a prerequisite/corequisite.",,4,CLN,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Open,8,5,3,0,3,Graded,N,Carolyn Amanda Martin; Kyle Compton; Sarah H Ludington
2936,LAW,435A,02,Advanced First Amendment Clinic,"Continuation of Law 435, First Amendment Clinic. Instructor consent required.",,2,CLN,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Closed,2,4,0,0,0,Graded,N,Carolyn Amanda Martin; Kyle Compton; Sarah H Ludington
2852,LAW,437,02,International Human Rights Clinic,"The International Human Rights Clinic provides students with an opportunity to critically engage with human rights issues, strategies, tactics, institutions, and law in both domestic and international settings. Through weekly seminar and fieldwork, students will develop practical tools for human rights advocacy. Prerequisite: Law 537.",,4,CLN,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Closed,10,10,0,0,2,Graded,N,-; Aya D Fujimura-Fanselow; Jayne C Huckerby; Jillian Rafferty
2966,LAW,438,02,Advanced International Human Rights Clinic,"This course builds on the lectures, training and work of the basic International Human Rights Clinic.",,2,CLN,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Open,4,2,2,0,0,Graded,N,-; Aya D Fujimura-Fanselow; Jayne C Huckerby; Jillian Rafferty
2847,LAW,441,02,Start-Up Ventures Clinic,The Start-Up Ventures Clinic will represent a range of early-stage ventures on a variety of matters related to the start-up process. Students must be able to attend the clinic intensive. Prerequisite or corequisite: Law 231 or Law 237 or Law 238 or Law 239 or Law 240 or Law 317 or Law 539.,,4,CLN,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Closed,12,12,0,0,4,Graded,N,Bryan Andrew McGann; Michael T Murphy
2855,LAW,441A,02,Advanced Start Up Ventures Clinic,"The Advanced Start-Up Ventures Clinic will represent a range of early-stage ventures on a variety of matters related to the start-up process. In order to be eligible to enroll in the Clinic you must have successfully completed Law 441, Start Up Ventures Clinic.",,2 - 3,CLN,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Open,5,2,3,0,0,Graded,N,Bryan Andrew McGann; Michael T Murphy
2849,LAW,443,02,Environmental Law and Policy Clinic,"Under the supervision of the clinical faculty, students will work on current case and policy advocacy priorities as determined by the Clinic's Intake Board. Cases and issues undertaken by the Clinic may include the following subject areas: water quality, air quality, natural resources conservation, sustainable development, public trust resources and environmental justice. Practical skills training will emphasize skills needed to counsel clients, examine witnesses and to advocate effectively in rulemaking and litigation settings. Generally, students may only enroll in the clinic for 1 semester, but may enroll for 2 semesters with the permission of the instructor if space permits. All enrolled students will be required to provide a minimum of 100 hours of work per semester to the clinic. In addition, students must participate in weekly group training meetings as well. The clinic office is located in the law school building. Law students must be in at least their fourth semester of law school to enroll in the clinic. Nicholas School students must be in at least their second semester. You must be able to attend the clinic intensive weekend to enroll in this course. Prerequisite or Corequisite: Law 237 or Law 238 or Law 239 or Law 317 or Law 539.",,4,CLN,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Closed,7,7,0,0,4,Graded,N,Michelle Nowlin; Nancy Ellen Lauer; Ryke Longest
2856,LAW,443A,02,Advanced Environmental Law and Policy,Continuation of Law 443. You must be able to attend the clinic intensive weekend to enroll in this course.,,2 - 4,CLN,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Open,6,1,5,0,0,Graded,N,Michelle Nowlin; Nancy Ellen Lauer; Ryke Longest
2937,LAW,445,02,Immigrant Rights Clinic,"The Immigrant Rights Clinic engages students in direct representation of clients in all forms of deportation defense. The clinic also works with community groups and other legal service providers to support impact litigation, policy advocacy, and outreach. Ethics Law 237, Law 238, Law 317, or Law 539 is a pre- or co-requisite for this clinic. Evidence, Administrative Law, U.S. Immigration and Nationality Law (Law 351), and Race and Immigration Policy (Law 768) may be helpful but are not required.",,4,CLN,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Open,10,8,2,0,4,Graded,N,Charles Shane Ellison; Katherine L Evans
2938,LAW,445A,02,Advanced Immigrant Rights Clinic,Continuation of Law 445 Immigrant Rights Clinic. Instructor consent required.,,2 - 4,CLN,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Closed,3,6,0,0,0,Graded,N,Charles Shane Ellison; Katherine L Evans
2954,LAW,447,01,Criminal Defense Clinic,"The Criminal Defense Clinic will center around the direct representation of indigent clients facing prosecution for criminal charges in Durham District Court. The Criminal Defense Clinic will combine a substantive weekly seminar with weekly individual case supervision and preparation meetings, and clinical casework. Prerequisites: Law 245 Evidence and Criminal Procedure (Law 225 or Law 226). Ethics Law 237, 238, 239, 240, 317, or 539 may be taken concurrently.",,4,CLN,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Closed,8,8,0,0,4,Graded,N,Elana Fogel; Lauren Andrea Fine
2941,LAW,460,05,Negotiation for Lawyers,This course is intended to explore the processes of negotiation and settlement in legal and other contexts. The goal of the course is to provide students with the opportunity to analyze the social process of conflict resolution in different legal contexts and to gain insight into their own negotiation styles.,,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Closed,24,25,0,0,10,Graded,N,Marilyn RF Phillips
2875,LAW,460,06,Negotiation for Lawyers,This course is intended to explore the processes of negotiation and settlement in legal and other contexts. The goal of the course is to provide students with the opportunity to analyze the social process of conflict resolution in different legal contexts and to gain insight into their own negotiation styles.,,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Closed,24,24,0,0,10,Graded,N,Frances Turner Mock
2876,LAW,460,07,Negotiation for Lawyers,This course is intended to explore the processes of negotiation and settlement in legal and other contexts. The goal of the course is to provide students with the opportunity to analyze the social process of conflict resolution in different legal contexts and to gain insight into their own negotiation styles.,,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Closed,24,25,0,0,10,Graded,N,Casandra Thomson
2877,LAW,460,08,Negotiation for Lawyers,This course is intended to explore the processes of negotiation and settlement in legal and other contexts. The goal of the course is to provide students with the opportunity to analyze the social process of conflict resolution in different legal contexts and to gain insight into their own negotiation styles.,,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Open,24,15,9,0,10,Graded,N,Frances Turner Mock
2986,LAW,470,01,Poverty Law,"Study of poverty, poverty programs, and the United States civil justice system.",,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Open,30,28,2,0,10,Graded,N,-; Sara J Greene
2892,LAW,473,03,Scholarly Writing Workshop,"In a workshop led by a faculty member, students will produce an original analytic paper of substantial length (ordinarily at least 30 pages). Papers must involve significant and thorough independent research, be well-written, and provide appropriate sourcing. Participants are free to choose any topic that may be addressed seriously in an article-length piece and that may be written during one semester. Papers produced in the workshop are expected to satisfy the JD or LLM upper-level writing requirements.",,3,LAB,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Closed,12,12,0,0,5,Graded,N,Sabrina Hsin Hua Lee
2942,LAW,473,04,Scholarly Writing Workshop,"In a workshop led by a faculty member, students will produce an original analytic paper of substantial length (ordinarily at least 30 pages). Papers must involve significant and thorough independent research, be well-written, and provide appropriate sourcing. Participants are free to choose any topic that may be addressed seriously in an article-length piece and that may be written during one semester. Papers produced in the workshop are expected to satisfy the JD or LLM upper-level writing requirements.",,3,LAB,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Closed,12,12,0,0,5,Graded,N,Amelia A Thorn
9871,LAW,474,01,Corporate Governance and Deals Lab,This experiential course applies business law concepts and theory to the practice of corporate law.,,2,LAB,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Open,16,15,1,0,7,Graded,N,-; Yaron Nili
9488,LAW,475A,01,Law and Policy Lab: Data Governance,"This course focuses on data governance: how organizations and communities make decisions about data, code, and their missions, and the wide-ranging impact of those decisions. Students will learn about three foundational data governance models: how companies protect and manage access to data; how data is shared and reused for research purposes; and how public datasets are assembled and managed. The course will feature simulations and interactive exercises to help students apply these models and skills to real-world scenarios.",,2,LAB,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Closed,16,16,0,0,5,Graded,Y,Keith Anthony Porcaro
2946,LAW,478,01,Commercial Real Estate Transactions and Litigation,"Introduction to core types of real estate transactions encountered by practicing attorneys with a particular focus on how certain issues and relationships common to such transactions first impact document negotiation and later often lead to disputes and litigation. The course will explore these transaction types through actual case studies to identify and reinforce key business considerations, areas of friction and disagreement, and transactional/litigation strategy.",,3,SEM,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Closed,34,34,0,0,7,Graded,N,-; Joseph Wesley Creech
2911,LAW,480,01,Mediation Advocacy,"Mediation a required step in most state and federal courts, a preferred approach to conflict resolution in many parts of the world, and a process that every litigator will use in practice. This advanced experiential seminar will explore fundamentals of mediation theory and practice from the perspective of the mediator, the attorney, and the client through group exercises and simulated mediations. You will also develop skills that will be useful in client interviewing and counseling, fact development and legal analysis, and a variety of other contexts.",,3,SEM,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Closed,30,30,0,0,10,Graded,N,Casandra Thomson
2878,LAW,493,02,Wrongful Convictions Clinic,"The Wrongful Convictions Clinic investigates North Carolina prisoners' claims of actual innocence and wrongful conviction. Students typically work in teams of two on one inmate's case, but all students participate in 'case rounds,' where the facts and investigative strategy of each case are analyzed by the full group. Among other things, students meet with the inmate, read and digest trial transcripts, interview witnesses, consult with experts, and prepare investigative and legal strategies. Students are required to perform a minimum of 100 hours of legal work during the semester. You must be able to attend the clinic intensive weekend to enroll in this course.",,4,CLN,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Open,10,9,1,0,5,Graded,N,James E Coleman; Jamie T Lau
2880,LAW,494,02,Advanced Wrongful Convictions Clinic,"The Advanced Clinic builds on the lectures, training, and work of the Wrongful Convictions Clinic. Students will be assigned to Clinic cases, working more independently than Clinic students, though still under faculty supervision. Depending on the status of the case, students will interview witnesses, draft legal documents, work with experts, prepare for court, and otherwise take the steps necessary to prove the Clinic client's claim of innocence and related constitutional claims. Prerequisite: Wrongful Convictions Clinic or, in the exceptional case, permission of the instructor.",,1 - 4,CLN,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Closed,5,6,0,0,0,Graded,N,James E Coleman; Jamie T Lau
2918,LAW,502,01,Forensics Litigation,A trial advocacy course focusing on the skills around the use of forensic evidence in the courtroom.,,1.5,SEM,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/27/2025,02/08/2025,Open,15,14,1,0,5,Graded,N,Brandon L Garrett; Martha K Philpott
2987,LAW,504,1,Critical Race Theory,"Critical race theory (CRT) challenges the substance and style of conventional legal scholarship. This course introduces CRT's core principles, explores its possibilities and limitations, examines concepts of storytelling, interest convergence theory, social construction of race, black-white paradigm, myth of model minority, intersectionality, essentialism, working identity, covering, whiteness and white privilege, colorblindness, microaggressions, and implicit bias. Students will apply these theories and frameworks to cases and topics dealing with first amendment freedoms, affirmative action, employment discrimination, criminal disparities and inequities, and more.",,2,SEM,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Open,15,9,6,0,5,Graded,N,Trina Jones
9820,LAW,508,01,"Democracy, Markets, and the Rule of Law","This seminar will explore key issues relating to democracy, markets, and the rule of law.",,2,SEM,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Closed,18,18,0,0,7,Graded,N,Jedediah S Purdy
9856,LAW,508W,01,"Democracy, Markets, and the Rule of Law Writing Credit","While enrolled in Law 508, Democracy, Markets and the Rule of Law, students who plan significant research projects on related topics may register for a second credit in order to satisfy the JD SRWP. LAW 508W must be added no later than 7th week of class.",,1,SEM,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Open,18,5,13,0,7,Credit / No Credit,N,Jedediah S Purdy
9870,LAW,509,01,Police Accountability,"This seminar focuses on lawyers working in the criminal justice system and law enforcement. Recommended prerequisite: not for students who took Law 611.59, Readings in Police Accountability.",,2,SEM,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/16/2025,Open,14,8,6,0,7,Graded,N,Geovany E Martinez
9489,LAW,518,01,Constitutional Law II: Historical Cases & Contemporary Controversies,"This course looks at contemporary constitutional issues, such as freedom of speech and religion, unenumerated rights, and federalism, through the lens provided by cases and controversies in the first century of the U.S. Constitution's existence in order to develop a deeper understanding of the constitutional past and to acquire fresh perspectives on contemporary law.",,2,SEM,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Open,14,12,2,0,7,Graded,N,Jeff Powell
2919,LAW,519,03,Contract Drafting,"Contract Drafting is an upper-level clinical course that teaches basic practical skills in contract drafting through written drafting exercises. The exercise will be done both in and outside of class, and extensive peer and instructor editing will be used draft in practice. The course will be a combination of lecture and in-class drafting and editing exercises, with an emphasis on the exercises. Not open to students who have taken Law 522.",,2,SEM,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Closed,14,14,0,0,7,Graded,N,Sarah Carrington Walker
2920,LAW,519,04,Contract Drafting,"Contract Drafting is an upper-level clinical course that teaches basic practical skills in contract drafting through written drafting exercises. The exercise will be done both in and outside of class, and extensive peer and instructor editing will be used draft in practice. The course will be a combination of lecture and in-class drafting and editing exercises, with an emphasis on the exercises. Not open to students who have taken Law 522.",,2,SEM,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Closed,14,14,0,0,7,Graded,N,Lily Sara Farel
2961,LAW,519,05,Contract Drafting,"Contract Drafting is an upper-level clinical course that teaches basic practical skills in contract drafting through written drafting exercises. The exercise will be done both in and outside of class, and extensive peer and instructor editing will be used draft in practice. The course will be a combination of lecture and in-class drafting and editing exercises, with an emphasis on the exercises. Not open to students who have taken Law 522.",,2,SEM,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Closed,14,14,0,0,7,Graded,N,Jeremy Mullem
9586,LAW,519,06,Contract Drafting,"Contract Drafting is an upper-level clinical course that teaches basic practical skills in contract drafting through written drafting exercises. The exercise will be done both in and outside of class, and extensive peer and instructor editing will be used draft in practice. The course will be a combination of lecture and in-class drafting and editing exercises, with an emphasis on the exercises. Not open to students who have taken Law 522.",,2,SEM,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Closed,15,16,0,0,7,Graded,N,Sarah M. Powell
9587,LAW,519,07,Contract Drafting,"Contract Drafting is an upper-level clinical course that teaches basic practical skills in contract drafting through written drafting exercises. The exercise will be done both in and outside of class, and extensive peer and instructor editing will be used draft in practice. The course will be a combination of lecture and in-class drafting and editing exercises, with an emphasis on the exercises. Not open to students who have taken Law 522.",,2,SEM,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Closed,15,15,0,0,7,Graded,N,Sarah M. Powell
9843,LAW,521,01,International Investment Law: The Protection and Financialization of Foreign Investments,This course explores how these stakeholders derive financial value from international investment law.,,2,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,02/27/2025,Open,37,28,9,0,10,Graded,N,Isabella Bellera; Tim Meyer
9844,LAW,521W,01,"International Investment Law:The Protection &Financialization of Foreign Investments, Writing Credit","While enrolled in Law 521 International Investment Law: The Protection and Financialization of Foreign Investments, students who plan significant research projects on related topics may register for a third credit in order to satisfy the JD Writing Requirement. LAW 521W must be added no later than 7th week of class.",,1,SEM,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,02/27/2025,Closed,10,11,0,0,3,Credit / No Credit,N,Isabella Bellera; Tim Meyer
9818,LAW,522,01,Parental Rights and Responsibilities,This is a small discussion course focused on Supreme Court decisions relating to parental rights and responsibilities.,,2,SEM,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Open,14,13,1,0,7,Graded,N,Doriane L Coleman
2962,LAW,530,01,Entertainment Law,"An introduction to selected theories, statutes, and regulations (other than intellectual property law) governing principal undertakings, business transactions, and legal relationships in the entertainment industry, including publishing, the theater, television and motion pictures, music, and related fields.",,3,SEM,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Open,25,15,10,0,10,Graded,N,-; Jennifer T Anderson
2895,LAW,531,01,In-House Law Practice,"This course explores the substantive and procedural aspects of in-house law practice, and how they differ from law firm and governmental practices. The class sessions will present substantive legal topics discussed with legal practitioners. Course materials will be drawn from statutory, regulatory, and policy-driven materials, as well as case studies. Students will have team-based interdisciplinary project assignments that will draw from topics discussed in the class, reflecting real-world scenarios.",,2,SEM,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Open,25,22,3,0,7,Graded,N,Allen William Nelson; Bradley Zimmer
2861,LAW,532,01,Venture Capital Financing,"This class will focus on the legal and economic structure of capital transactions and will familiarize students with the legal agreements used to document these transactions. Using lectures and in-class exercises, students will learn the function of the most common transaction documents, the economic and/or legal purpose of the provisions contained within these documents and alternative approaches to address specific situations. Students will work on a simulated transaction to gain experience in negotiating and drafting documents with an emphasis on meeting client objectives. Students will be evaluated on class participation, written assignments and potentially, a final exam. Prerequisite: Law 210.",,3,SEM,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Open,20,17,3,0,10,Graded,N,W H Johnson
2998,LAW,535,01,Corporations and American Democracy,"This seminar, at the intersection of corporate and constitutional law, will explore the role of the corporation in American democracy from a public and private law perspective, examining the rights and responsibilities of corporations in social and political activity and whether the government can or should regulate them.",,2,SEM,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Open,14,11,3,0,7,Graded,N,Ashlee Anne Paxton-Turner
9490,LAW,545,01,Urban Legal History,"Urban Legal History is a research seminar which will focus on the legal issues relating to Durham's political, social, and economic development. The class will involve intensive study of primary and secondary materials, and will require students to produce substantial (45 page) research papers.",,3,SEM,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Closed,14,14,0,0,7,Graded,N,Joseph Blocher
2891,LAW,546,01,International Law of Armed Conflict,"This seminar will examine the international law of armed conflict, and it focuses on the jus in bello context. Students will examine the key concepts of the law of armed conflict, and explore their practical application in various contexts. Case studies will be examined in conjunction with the topics covered. The historical context for law of armed conflict agreements, the status of conflicts, combatants, and civilians, targeting, rules of engagement, and war crimes, are included among the topics the class will address. Students will be encouraged to relate legal and interdisciplinary sources in order to better understand the multi-faceted interaction between law and war.",,3,SEM,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Open,30,18,12,0,10,Graded,N,Charles J Dunlap
2882,LAW,549,01,Corporate Counseling and Communication,"The practice of law primarily involves understanding and resolving clients' legal issues. While doctrinal courses teach the fundamental legal principles lawyers need to know, this course focuses on how lawyers use that knowledge to assess legal issues and advise clients. The primary objective is to simulate the practice of law, particularly as a young associate would likely experience it, whether in a large law firm or a small office. The curriculum focuses on two areas: 1) identifying the legal issues rising from a fact pattern; and 2) client communication. Students will track their 'billable hours', teaching them to be efficient and cognizant of the time they spend on each issue.",,2,SEM,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Closed,20,20,0,0,7,Graded,N,Marie G Lukens
2881,LAW,561,01,Tax Policy,"This course will begin with a background discussion of the public finance economics underlying taxation, and then proceed to an examination of the major tax types, analyzing each in terms of its efficiency, fairness, and administrability.",,2,SEM,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Open,15,11,4,0,5,Graded,N,Lawrence Zelenak
2967,LAW,570,01,Criminology and Criminal Procedure,"In this seminar, we will read social science research to examine the empirical assumptions of rules, systems, and practices of criminal law and procedure. We will cover a series of empirical questions, which may include: (1) Does stop and frisk policing reduce crime? (2) Can body cameras change police behavior? (3) Does the death penalty deter? (4) Are there alternatives to incarceration that can keep us safe? (5) Is there racial disparity in sentencing, and if there is, what can we do about it? (6) What is the right age of majority to separate the juvenile and adult justice systems?",,2,SEM,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/09/2025,04/17/2025,Open,15,5,10,0,7,Graded,N,-; Ben Grunwald
