filename,semester,course,instructor,question_number,question_text,response_text
MARSCI-278LA-01_Osterberg__Joshua_Spring_2025.html,Spring 2025,MARSCI-278LA-01 : COMP PHYSIOL MARINE ANIMALS.MARSCI-278LA-01.BIOLOGY-278LA-01.ENVIRON-278LA-01.,Joshua Osterberg,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,"How fast paced it was, the lab/lab report"
MARSCI-278LA-01_Osterberg__Joshua_Spring_2025.html,Spring 2025,MARSCI-278LA-01 : COMP PHYSIOL MARINE ANIMALS.MARSCI-278LA-01.BIOLOGY-278LA-01.ENVIRON-278LA-01.,Joshua Osterberg,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,The labs and dissections made the class very engaging. I enjoyed learning about something (for example the kidney) and coming back later that day/the next day and actually dissect the kidney and see all the parts we had just been talking about.
MARSCI-278LA-01_Osterberg__Joshua_Spring_2025.html,Spring 2025,MARSCI-278LA-01 : COMP PHYSIOL MARINE ANIMALS.MARSCI-278LA-01.BIOLOGY-278LA-01.ENVIRON-278LA-01.,Joshua Osterberg,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,I enjoyed lectures that included videos and visuals to understand concepts.
MARSCI-278LA-01_Osterberg__Joshua_Spring_2025.html,Spring 2025,MARSCI-278LA-01 : COMP PHYSIOL MARINE ANIMALS.MARSCI-278LA-01.BIOLOGY-278LA-01.ENVIRON-278LA-01.,Joshua Osterberg,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,the dissections helped to review and solidify content we learned during lectures
MARSCI-278LA-01_Osterberg__Joshua_Spring_2025.html,Spring 2025,MARSCI-278LA-01 : COMP PHYSIOL MARINE ANIMALS.MARSCI-278LA-01.BIOLOGY-278LA-01.ENVIRON-278LA-01.,Joshua Osterberg,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,"The professor and TA challenged us to improve our scientific writing skills through the Abstract assignments and the lab report itself. In addition, the paper presentations were a helpful exercise in in scientific communication. The lectures themselves were intellectually stimulating because they were fast-paced but comprehensible, and they analyzed components of animal physiology from multiple different perspectives. I like that the professor would give us comparisons between human physiology and that of various marine organisms so that we could better understand the importance of different systems."
MARSCI-278LA-01_Osterberg__Joshua_Spring_2025.html,Spring 2025,MARSCI-278LA-01 : COMP PHYSIOL MARINE ANIMALS.MARSCI-278LA-01.BIOLOGY-278LA-01.ENVIRON-278LA-01.,Joshua Osterberg,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,Josh was very enthusiastic about what he was teaching us which is what made the class so enjoyable. He made a relatively difficult subject easy to learn and I very much enjoyed the way he structured the class.
MARSCI-278LA-01_Osterberg__Joshua_Spring_2025.html,Spring 2025,MARSCI-278LA-01 : COMP PHYSIOL MARINE ANIMALS.MARSCI-278LA-01.BIOLOGY-278LA-01.ENVIRON-278LA-01.,Joshua Osterberg,7,What would you like to say about this course to a student who is considering taking it in the future?,Make sure you think critically about the data collected in lab and do not be afraid to ask questions.
MARSCI-278LA-01_Osterberg__Joshua_Spring_2025.html,Spring 2025,MARSCI-278LA-01 : COMP PHYSIOL MARINE ANIMALS.MARSCI-278LA-01.BIOLOGY-278LA-01.ENVIRON-278LA-01.,Joshua Osterberg,7,What would you like to say about this course to a student who is considering taking it in the future?,"Take really good notes, pay close attention to what you are doing during lab, ask for help outside of class"
MARSCI-278LA-01_Osterberg__Joshua_Spring_2025.html,Spring 2025,MARSCI-278LA-01 : COMP PHYSIOL MARINE ANIMALS.MARSCI-278LA-01.BIOLOGY-278LA-01.ENVIRON-278LA-01.,Joshua Osterberg,7,What would you like to say about this course to a student who is considering taking it in the future?,Take this class if you are interested in learning how marine animals work and deal with changes in environmental conditions. This is also just a really fun class to be in.
MARSCI-278LA-01_Osterberg__Joshua_Spring_2025.html,Spring 2025,MARSCI-278LA-01 : COMP PHYSIOL MARINE ANIMALS.MARSCI-278LA-01.BIOLOGY-278LA-01.ENVIRON-278LA-01.,Joshua Osterberg,7,What would you like to say about this course to a student who is considering taking it in the future?,I would suggest this course to another student as it contains valuable information for anyone who may have a career relating to organisms and physiology. But be prepared for the fast pace.
MARSCI-278LA-01_Osterberg__Joshua_Spring_2025.html,Spring 2025,MARSCI-278LA-01 : COMP PHYSIOL MARINE ANIMALS.MARSCI-278LA-01.BIOLOGY-278LA-01.ENVIRON-278LA-01.,Joshua Osterberg,7,What would you like to say about this course to a student who is considering taking it in the future?,"take it, it's a great class! you learn a lot about human health and marine life simultaneously"
MARSCI-278LA-01_Osterberg__Joshua_Spring_2025.html,Spring 2025,MARSCI-278LA-01 : COMP PHYSIOL MARINE ANIMALS.MARSCI-278LA-01.BIOLOGY-278LA-01.ENVIRON-278LA-01.,Joshua Osterberg,7,What would you like to say about this course to a student who is considering taking it in the future?,"Don't procrastinate, especially with the lab report. It is a lot to work on at once. Also, accept and learn from professor and TA feedback on Abstract and lab report assignments, because they can be very helpful in improving scientific writing skills. Take good notes for the exams, because they are difficult but they are open-note."
MARSCI-278LA-01_Osterberg__Joshua_Spring_2025.html,Spring 2025,MARSCI-278LA-01 : COMP PHYSIOL MARINE ANIMALS.MARSCI-278LA-01.BIOLOGY-278LA-01.ENVIRON-278LA-01.,Joshua Osterberg,7,What would you like to say about this course to a student who is considering taking it in the future?,"I would tell a student that this course may seem difficult at first, but over time, it will start to make more sense and Josh is a very good professor."
MARSCI-373LA-01_Rittschof__Daniel_Fall_2024.html,Fall 2024,MARSCI-373LA-01 : SEN PHYS/BHV MAR ANIMALS.MARSCI-373LA-01.BIOLOGY-373LA-01.ENVIRON-373LA-01.NEUROSCI-381LA-01.,Daniel Rittschof,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",I developed the skill to think deeply and analytically.
MARSCI-373LA-01_Rittschof__Daniel_Fall_2024.html,Fall 2024,MARSCI-373LA-01 : SEN PHYS/BHV MAR ANIMALS.MARSCI-373LA-01.BIOLOGY-373LA-01.ENVIRON-373LA-01.NEUROSCI-381LA-01.,Daniel Rittschof,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.","I learned how to tell the properties of chemicals based on their structure 
How climate change is affecting people and animals
How different senses and chemicals can impact reproductive behaviors"
MARSCI-373LA-01_Rittschof__Daniel_Fall_2024.html,Fall 2024,MARSCI-373LA-01 : SEN PHYS/BHV MAR ANIMALS.MARSCI-373LA-01.BIOLOGY-373LA-01.ENVIRON-373LA-01.NEUROSCI-381LA-01.,Daniel Rittschof,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.","This course encouraged me to learn to think like a scientist throughout the semester. I learned to do be persistent and curious in doing research and got comfortable operating pipettes, freeze-dryers, and other lab equipment. Lastly, I gained new perspective about the role of chemistry in our lives, even when we aren't aware of these chemicals."
MARSCI-373LA-01_Rittschof__Daniel_Fall_2024.html,Fall 2024,MARSCI-373LA-01 : SEN PHYS/BHV MAR ANIMALS.MARSCI-373LA-01.BIOLOGY-373LA-01.ENVIRON-373LA-01.NEUROSCI-381LA-01.,Daniel Rittschof,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.","One thing I learned is that the plastics that we use everyday are probably harmful even though nobody is really saying or doing about them, like silicones and plastic that smells. I also learned about chemistry from a biological perspective. The instructor facilitated my learning by being extremely knowledgeable about local biological and ecological systems. He was always open to answering any question during lectures, and lectures were set up in a way in which we would have time to answer and discuss questions. He seemed to always have an answer and an insight about the way something worked. He also would come up with questions too about things that nobody knows the answer to yet, which I thought was very insightful. Lectures with strong visuals were the most stimulating. Low stakes quizzes challenged me to think about the course content. I appreciated the humor in the class, it kept me engaged as well. Often we would discuss the content of the lectures during lunch. It was cool that our lab was focused on designing an experiment that could eventually be published. Time that I spent outside of class was on the lab project, while we were running experiments I would spend at least two our three hours working. The TA helped us when were stuck on lab problems. This is a cool class and it challenges the way you think about the world. I definitely recommend. The field trips were cool at the beginning, I never would have been able to see the inside of a blue crab facility. We also caught blue crabs to cook at a lake in NC."
MARSCI-373LA-01_Rittschof__Daniel_Fall_2024.html,Fall 2024,MARSCI-373LA-01 : SEN PHYS/BHV MAR ANIMALS.MARSCI-373LA-01.BIOLOGY-373LA-01.ENVIRON-373LA-01.NEUROSCI-381LA-01.,Daniel Rittschof,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",This course is by far the most interesting class you will take. The main take away I took from the class is all the detail aspects of animals that affect the way they behave. Dr. Dan liked to extrapolate this out to explain humans.
MARSCI-373LA-01_Rittschof__Daniel_Fall_2024.html,Fall 2024,MARSCI-373LA-01 : SEN PHYS/BHV MAR ANIMALS.MARSCI-373LA-01.BIOLOGY-373LA-01.ENVIRON-373LA-01.NEUROSCI-381LA-01.,Daniel Rittschof,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",How to develop research methods and questions.
MARSCI-373LA-01_Rittschof__Daniel_Fall_2024.html,Fall 2024,MARSCI-373LA-01 : SEN PHYS/BHV MAR ANIMALS.MARSCI-373LA-01.BIOLOGY-373LA-01.ENVIRON-373LA-01.NEUROSCI-381LA-01.,Daniel Rittschof,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",The instructor was engaging and easy to talk to.
MARSCI-373LA-01_Rittschof__Daniel_Fall_2024.html,Fall 2024,MARSCI-373LA-01 : SEN PHYS/BHV MAR ANIMALS.MARSCI-373LA-01.BIOLOGY-373LA-01.ENVIRON-373LA-01.NEUROSCI-381LA-01.,Daniel Rittschof,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?","Dan gave lectures in a narrative style, rich in stories. This made him extremely engaging. Unlike other professors that focus on sharing facts, Dan presented us with information in a more palatable way. Additionally, the lab was extremely engaging. Our project was trying to restore seagrass beds by gluing seeds to clams. In the beginning, I felt the project would be impossible. Dan took an off-hands approach, but he believed in us and our abilities. When we'd get stuck, Dan would lend a hand, but for the most part relied on us to conduct the research project. In the end, I was proud of the work we accomplished and felt this was the most valuable lab I've gotten from a class. My only criticism for this class is that some of the lectures were a bit heavy. I really liked when Dr. Dan made his own diagrams on his slides, such as his spider drawings. I think adding more visual aids like that could help improve the comprehensibility of the heavier lectures."
MARSCI-373LA-01_Rittschof__Daniel_Fall_2024.html,Fall 2024,MARSCI-373LA-01 : SEN PHYS/BHV MAR ANIMALS.MARSCI-373LA-01.BIOLOGY-373LA-01.ENVIRON-373LA-01.NEUROSCI-381LA-01.,Daniel Rittschof,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?","The instructor, Dr. Dan, encouraged us to learn out of an appreciation for science rather than a need to memorize concepts and achieve high grades -- the way of learning we practiced in this class is very valuable to me and is important to being a good scientists. I would keep this narrative method of instruction and I would also keep the group projects because they encouraged group bonding and helped us become better researchers and collaborators. I would also keep the field trips because these were some of my most memorable moments at the marine lab."
MARSCI-373LA-01_Rittschof__Daniel_Fall_2024.html,Fall 2024,MARSCI-373LA-01 : SEN PHYS/BHV MAR ANIMALS.MARSCI-373LA-01.BIOLOGY-373LA-01.ENVIRON-373LA-01.NEUROSCI-381LA-01.,Daniel Rittschof,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",The structure of the course facilitate a learning environment because there was a strong interaction and relationship between student and teacher. The field trips in the beginning of the year were well designed and entertaining.
MARSCI-373LA-01_Rittschof__Daniel_Fall_2024.html,Fall 2024,MARSCI-373LA-01 : SEN PHYS/BHV MAR ANIMALS.MARSCI-373LA-01.BIOLOGY-373LA-01.ENVIRON-373LA-01.NEUROSCI-381LA-01.,Daniel Rittschof,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",The research project helped me learn a lot about science and research.
MARSCI-373LA-01_Rittschof__Daniel_Fall_2024.html,Fall 2024,MARSCI-373LA-01 : SEN PHYS/BHV MAR ANIMALS.MARSCI-373LA-01.BIOLOGY-373LA-01.ENVIRON-373LA-01.NEUROSCI-381LA-01.,Daniel Rittschof,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,The class was stimulating because it was fun.
MARSCI-373LA-01_Rittschof__Daniel_Fall_2024.html,Fall 2024,MARSCI-373LA-01 : SEN PHYS/BHV MAR ANIMALS.MARSCI-373LA-01.BIOLOGY-373LA-01.ENVIRON-373LA-01.NEUROSCI-381LA-01.,Daniel Rittschof,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,"The informal, narrative atmosphere of this course made it intellectually stimulating because every class period was interesting and challenged our previous notions about physiology. Also, the group projects challenged us and developed our skills as researchers and members of a research team."
MARSCI-373LA-01_Rittschof__Daniel_Fall_2024.html,Fall 2024,MARSCI-373LA-01 : SEN PHYS/BHV MAR ANIMALS.MARSCI-373LA-01.BIOLOGY-373LA-01.ENVIRON-373LA-01.NEUROSCI-381LA-01.,Daniel Rittschof,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,This class was extremely stimulating. It was funny and lectures were always very informative and Dr. Dan easily explains all concepts with expertise.
MARSCI-373LA-01_Rittschof__Daniel_Fall_2024.html,Fall 2024,MARSCI-373LA-01 : SEN PHYS/BHV MAR ANIMALS.MARSCI-373LA-01.BIOLOGY-373LA-01.ENVIRON-373LA-01.NEUROSCI-381LA-01.,Daniel Rittschof,7,What would you like to say about this course to a student who is considering taking it in the future?,"I would tell the student to expect unconventional learning, but to enjoy the process."
MARSCI-373LA-01_Rittschof__Daniel_Fall_2024.html,Fall 2024,MARSCI-373LA-01 : SEN PHYS/BHV MAR ANIMALS.MARSCI-373LA-01.BIOLOGY-373LA-01.ENVIRON-373LA-01.NEUROSCI-381LA-01.,Daniel Rittschof,7,What would you like to say about this course to a student who is considering taking it in the future?,TAKE THIS CLASS
MARSCI-373LA-01_Rittschof__Daniel_Fall_2024.html,Fall 2024,MARSCI-373LA-01 : SEN PHYS/BHV MAR ANIMALS.MARSCI-373LA-01.BIOLOGY-373LA-01.ENVIRON-373LA-01.NEUROSCI-381LA-01.,Daniel Rittschof,7,What would you like to say about this course to a student who is considering taking it in the future?,"I would say to be prepared for an untraditional yet very fun class style where conversation and asking questions is the primary facilitator of learning. Also, I would say to come ready to answer a research question with your classmates and devote time outside of class to this group project. This class provides you as much as you put into it, so be attentive and ready to try new things each day."
MARSCI-373LA-01_Rittschof__Daniel_Fall_2024.html,Fall 2024,MARSCI-373LA-01 : SEN PHYS/BHV MAR ANIMALS.MARSCI-373LA-01.BIOLOGY-373LA-01.ENVIRON-373LA-01.NEUROSCI-381LA-01.,Daniel Rittschof,7,What would you like to say about this course to a student who is considering taking it in the future?,Take the class if you have a sense of humor and a innate wondering about how different organisms work. If you are willing to laugh and not take yourself too seriously then you will love the class. It was super refreshing to take a class like this where the grade is not the main thing. I highly recommend.
MARSCI-375LA-01_Godfrey__Matthew_Summer_II_2024.html,Summer II 2024,MARSCI-375LA-01 : BIOL/CONSERV SEA TURTLES.MARSCI-375LA-01.BIOLOGY-375LA-01.ENVIRON-375LA-01.,Matthew Godfrey,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",I learned how to identify all species of sea turtles. I understood the importance of endangered species and conservation efforts in place to protect those species. I learned how to protect and understand the life cycle of sea turtles.
MARSCI-375LA-01_Godfrey__Matthew_Summer_II_2024.html,Summer II 2024,MARSCI-375LA-01 : BIOL/CONSERV SEA TURTLES.MARSCI-375LA-01.BIOLOGY-375LA-01.ENVIRON-375LA-01.,Matthew Godfrey,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.","Differentiation of turtle species, connecting nesting areas and factors, and working with group members to complete projects"
MARSCI-375LA-01_Godfrey__Matthew_Summer_II_2024.html,Summer II 2024,MARSCI-375LA-01 : BIOL/CONSERV SEA TURTLES.MARSCI-375LA-01.BIOLOGY-375LA-01.ENVIRON-375LA-01.,Matthew Godfrey,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.","I learned a lot about sea turtles and their habits, ecosystem involvement and much more relating to their every day lives"
MARSCI-375LA-01_Godfrey__Matthew_Summer_II_2024.html,Summer II 2024,MARSCI-375LA-01 : BIOL/CONSERV SEA TURTLES.MARSCI-375LA-01.BIOLOGY-375LA-01.ENVIRON-375LA-01.,Matthew Godfrey,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.","I learned a lot about conservation work and its practical applications, alongside nuances of trying to conserve sea turtles. I also learned a lot about the various challenges and ethical considerations regarding sea turtle conservation."
MARSCI-375LA-01_Godfrey__Matthew_Summer_II_2024.html,Summer II 2024,MARSCI-375LA-01 : BIOL/CONSERV SEA TURTLES.MARSCI-375LA-01.BIOLOGY-375LA-01.ENVIRON-375LA-01.,Matthew Godfrey,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.","I learned a great deal about sea turtle biology, the workings and nuances of conservation, and a lot about the research and work that goes into protecting them."
MARSCI-375LA-01_Godfrey__Matthew_Summer_II_2024.html,Summer II 2024,MARSCI-375LA-01 : BIOL/CONSERV SEA TURTLES.MARSCI-375LA-01.BIOLOGY-375LA-01.ENVIRON-375LA-01.,Matthew Godfrey,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.","During this course, I learned about the current threats sea turtles are facing (fishing bycatch, plastic pollution, boat strikes, cold stunning, ect). I learned about the anatomy of sea turtles and we did a necropsy on one. I also learned about sea turtle nesting behavior and arribada nesting."
MARSCI-375LA-01_Godfrey__Matthew_Summer_II_2024.html,Summer II 2024,MARSCI-375LA-01 : BIOL/CONSERV SEA TURTLES.MARSCI-375LA-01.BIOLOGY-375LA-01.ENVIRON-375LA-01.,Matthew Godfrey,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.","A true passion to learn and enjoy the things we are learning about. There is not that much work that is required / tested on. Thus, it is up to you to really want to learn more about this awesome topic."
MARSCI-375LA-01_Godfrey__Matthew_Summer_II_2024.html,Summer II 2024,MARSCI-375LA-01 : BIOL/CONSERV SEA TURTLES.MARSCI-375LA-01.BIOLOGY-375LA-01.ENVIRON-375LA-01.,Matthew Godfrey,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?","Lots of field trips. South Core banks night patrol, Surf City and Karen Beasley Sea Turtle Hospital, Emerald Isle nest evacuation."
MARSCI-375LA-01_Godfrey__Matthew_Summer_II_2024.html,Summer II 2024,MARSCI-375LA-01 : BIOL/CONSERV SEA TURTLES.MARSCI-375LA-01.BIOLOGY-375LA-01.ENVIRON-375LA-01.,Matthew Godfrey,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",By connecting our class content to real life applications that we have participated in outside of the classroom
MARSCI-375LA-01_Godfrey__Matthew_Summer_II_2024.html,Summer II 2024,MARSCI-375LA-01 : BIOL/CONSERV SEA TURTLES.MARSCI-375LA-01.BIOLOGY-375LA-01.ENVIRON-375LA-01.,Matthew Godfrey,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",I felt that the in person lectures were much more engaging than the zoom lectures however the field trips made up for a lot. They were very interesting and informative.
