uid,course_code,title,instructor,term,area,response_rate,department_codes,data-id0,data-id1,data-id2,data-id3,scraped_at
161337_9470_12751247_28112080,SPANISH-332-01,INTRO TO SPANISH LIT I.SPANISH-332-01.MEDREN-314-01.,"Vilches, Elvira",Spring 2024,ROMANCE,"15 of 17  responded (88.24%)



 View Report
                            



 Download PDF","SPANISH, MEDREN",99029,2IfRs0kYs9aOfu4jFuJHkQ%3d%3d,s9TKp2iJX%2fNu%2b6BHcrbLig%3d%3d,LUETxshDoQSkVAbI3MC%2b8g%3d%3d,2025-11-24T16:32:09.792037
161325_9470_12752294_27991730,LATIN-584S-01,LATIN PALAEOGRAPHY.LATIN-584S-01.MEDREN-647S-01.,"Woods, Jennifer",Spring 2024,CLASSICAL,"5 of 8  responded (62.50%)



 View Report
                            



 Download PDF","LATIN, MEDREN",98824,GlYX8YEBYWdfpWXsr2usRw%3d%3d,cCSWUAFkJvXQS%2frf0ovt3Q%3d%3d,PN7aohsRiTF7ccCwQeZQcA%3d%3d,2025-11-24T16:32:09.792112
171571_9973_13645598_27991644,HISTORY-526S-01,COLUMBUS: A GLOBAL HISTORY.HISTORY-526S-01.CULANTH-527S-01.MEDREN-554S-01.RELIGION-524S-01.ROMST-526S-01.,"Martin, John",Fall 2024,HISTORY,"5 of 8  responded (62.50%)



 View Report
                            



 Download PDF","HISTORY, CULANTH, MEDREN, RELIGION, ROMST",98849,q5OO4BI97gXGGxeB4X%2bILQ%3d%3d,PR73CJG2wKJMno6V0hgbHw%3d%3d,ZLUpJW0VbP9yINWyqSbssg%3d%3d,2025-11-24T16:32:09.792191
171550_9973_13686584_29176640,HISTORY-254-01,EUROPE IN THE MIDDLE AGES.HISTORY-254-01.MEDREN-254-01.,"Gebhardt, Emily",Fall 2024,HISTORY,"13 of 14  responded (92.86%)



 View Report
                            



 Download PDF","HISTORY, MEDREN",98997,YgV%2fL%2bBBQP1%2fm%2fx2ayVf6g%3d%3d,FcaGU2eBL3OwWkApwQsTfw%3d%3d,vn49xlwKEWmYnMnal8kQfg%3d%3d,2025-11-24T16:32:09.792268
171550_9973_13686587_28112114,HISTORY-190FS-02,TOPICS IN FOCUS PROGRAM.HISTORY-190FS-02.MEDREN-190FS-03.,"Robisheaux, Thomas",Fall 2024,HISTORY,"8 of 9  responded (88.89%)



 View Report
                            



 Download PDF",,98997,YgV%2fL%2bBBQP1%2fm%2fx2ayVf6g%3d%3d,HitxgoalX8VRijZ4cz3pNg%3d%3d,nmstO3KGosnMtpqspqQwQA%3d%3d,2025-11-24T16:32:09.792363
171550_9973_13686623_27991644,HISTORY-117-01,RENAISSANCE & REVOLUTION.HISTORY-117-01.MEDREN-125-01.,"Martin, John",Fall 2024,HISTORY,"16 of 16  responded (100.00%)



 View Report
                            



 Download PDF","HISTORY, MEDREN",98997,YgV%2fL%2bBBQP1%2fm%2fx2ayVf6g%3d%3d,n7PhT9%2bJz9WwB9rBGhZ61w%3d%3d,ZLUpJW0VbP9yINWyqSbssg%3d%3d,2025-11-24T16:32:09.792461
171550_9973_13686631_28111888,ENGLISH-190S-1-02,SP TOP IN LANG & LIT.ENGLISH-190S-1-02.MATH-190S-02.MEDREN-190S-02.,"Giugni, Astrid",Fall 2024,ENGLISH,"12 of 13  responded (92.31%)



 View Report
                            



 Download PDF","ENGLISH, MATH, MEDREN",98988,YgV%2fL%2bBBQP1%2fm%2fx2ayVf6g%3d%3d,b0cLUqZSIBTcD2iViD92ug%3d%3d,PBf%2frrBlzAFamzHHO8LIwQ%3d%3d,2025-11-24T16:32:09.792554
171550_9973_13686725_30187772,ENGLISH-236S-01,SHAKESPEARE: ON NATURE.ENGLISH-236S-01.MEDREN-336S-01.THEATRST-237S-01.,"Beckwith, Sarah",Fall 2024,ENGLISH,"13 of 14  responded (92.86%)



 View Report
                            



 Download PDF","ENGLISH, MEDREN, THEATRST",98988,YgV%2fL%2bBBQP1%2fm%2fx2ayVf6g%3d%3d,fOIDmAJqGW73zDtsotKz%2bQ%3d%3d,j3X71LRVKEtztxfSLrtVpQ%3d%3d,2025-11-24T16:32:09.792632
171550_9973_13686764_30187772,ENGLISH-290S-1-02,SP TOP MEDIEVAL/EARLY MOD LIT.ENGLISH-290S-1-02.MEDREN-290S-1-02.,"Beckwith, Sarah",Fall 2024,ENGLISH,"6 of 6  responded (100.00%)



 View Report
                            



 Download PDF","ENGLISH, MEDREN",98988,YgV%2fL%2bBBQP1%2fm%2fx2ayVf6g%3d%3d,HUNe1zuUuiVsnwkhYmVDdg%3d%3d,j3X71LRVKEtztxfSLrtVpQ%3d%3d,2025-11-24T16:32:09.792708
171550_9973_13686772_28112078,HISTORY-370-01,AZTECS AND MAYANS.HISTORY-370-01.MEDREN-270-01.,"Sigal, Peter",Fall 2024,HISTORY,"6 of 16  responded (37.50%)



 View Report
                            



 Download PDF","HISTORY, MEDREN",98997,YgV%2fL%2bBBQP1%2fm%2fx2ayVf6g%3d%3d,oftN4RF6dFNdRCi5xgcCag%3d%3d,Y%2bNhBL%2buLHPaktukAFTdpg%3d%3d,2025-11-24T16:32:09.792782
171550_9973_13686877_28112114,HISTORY-257-01,RELIGION/REFORM/VIOLENCE.HISTORY-257-01.MEDREN-281-01.,"Robisheaux, Thomas",Fall 2024,HISTORY,"6 of 11  responded (54.55%)



 View Report
                            



 Download PDF","HISTORY, MEDREN",98997,YgV%2fL%2bBBQP1%2fm%2fx2ayVf6g%3d%3d,bAT3FcEz7pA8oZnGQLCFuA%3d%3d,nmstO3KGosnMtpqspqQwQA%3d%3d,2025-11-24T16:32:09.792857
171550_9973_13687083_27445979,RELIGION-218-01,LOOT: WHO OWNS THE PAST?.RELIGION-218-01.ARTHIST-217-01.CLST-252-01.MEDREN-356-01.,"Knust, Jennifer",Fall 2024,RELIGION,"8 of 17  responded (47.06%)



 View Report
                            



 Download PDF","RELIGION, ARTHIST, CLST, MEDREN",99028,YgV%2fL%2bBBQP1%2fm%2fx2ayVf6g%3d%3d,W0N0cJKXltkdbS9hmZjgoA%3d%3d,vy1gy1wVu8adBDwwmtCBmw%3d%3d,2025-11-24T16:32:09.792933
171550_9973_13687083_27446034,RELIGION-218-01,LOOT: WHO OWNS THE PAST?.RELIGION-218-01.ARTHIST-217-01.CLST-252-01.MEDREN-356-01.,"Jaskot, Paul",Fall 2024,RELIGION,"8 of 17  responded (47.06%)



 View Report
                            



 Download PDF","RELIGION, ARTHIST, CLST, MEDREN",99028,YgV%2fL%2bBBQP1%2fm%2fx2ayVf6g%3d%3d,W0N0cJKXltkdbS9hmZjgoA%3d%3d,Mbri0f%2fPxUSyScTcBtm9Lw%3d%3d,2025-11-24T16:32:09.793152
171550_9973_13687083_30096948,RELIGION-218-01,LOOT: WHO OWNS THE PAST?.RELIGION-218-01.ARTHIST-217-01.CLST-252-01.MEDREN-356-01.,"Morgan, Kathryn",Fall 2024,RELIGION,"8 of 17  responded (47.06%)



 View Report
                            



 Download PDF","RELIGION, ARTHIST, CLST, MEDREN",99028,YgV%2fL%2bBBQP1%2fm%2fx2ayVf6g%3d%3d,W0N0cJKXltkdbS9hmZjgoA%3d%3d,oR60K49OGUJCsxPo4PueEg%3d%3d,2025-11-24T16:32:09.793239
179281_10319_14261899_28112114,HISTORY-260-01,MAGIC/REL/SCI SINCE 1400.HISTORY-260-01.MEDREN-287-01.SCISOC-260-01.,"Robisheaux, Thomas",Spring 2025,HISTORY,"11 of 21  responded (52.38%)



 View Report
                            



 Download PDF","HISTORY, MEDREN, SCISOC",98997,z7Dsht4caaqNbXz0r4KoNA%3d%3d,hHHrSEKTzS%2f%2ficF0hT%2f8YA%3d%3d,nmstO3KGosnMtpqspqQwQA%3d%3d,2025-11-24T16:32:10.559180
179281_10319_14261908_28111931,RELIGION-261-01,HISTORY TO FANTASY: RELIGIONS.RELIGION-261-01.ENGLISH-254-01.GSF-261-01.HISTORY-244-01.MEDREN-354-01.,"Dubois, Katharine",Spring 2025,RELIGION,"8 of 28  responded (28.57%)



 View Report
                            



 Download PDF","RELIGION, ENGLISH, GSF, HISTORY, MEDREN",99028,z7Dsht4caaqNbXz0r4KoNA%3d%3d,wsQASD9zy6y2GJKN3v9T4w%3d%3d,EketNiIHngD8k0sI2y46iA%3d%3d,2025-11-24T16:32:10.559309
179281_10319_14261912_28112114,HISTORY-294S-01,ART OF RENAISSANCE POLITICS.HISTORY-294S-01.MEDREN-294S-01.,"Robisheaux, Thomas",Spring 2025,HISTORY,"12 of 17  responded (70.59%)



 View Report
                            



 Download PDF","HISTORY, MEDREN",98997,z7Dsht4caaqNbXz0r4KoNA%3d%3d,Qst%2fs%2b8aDkBeaPrl1NfI9A%3d%3d,nmstO3KGosnMtpqspqQwQA%3d%3d,2025-11-24T16:32:10.559416
179281_10319_14261919_27991730,CLST-360-01,HISTORY OF THE BOOK.CLST-360-01.HISTORY-367-01.ISS-360-01.MEDREN-346-01.,"Woods, Jennifer",Spring 2025,CLASSICAL,"5 of 21  responded (23.81%)



 View Report
                            



 Download PDF","CLST, HISTORY, ISS, MEDREN",98974,z7Dsht4caaqNbXz0r4KoNA%3d%3d,0VsdcG%2fQonv2Ly5sxHtVag%3d%3d,PN7aohsRiTF7ccCwQeZQcA%3d%3d,2025-11-24T16:32:10.559517
179281_10319_14261967_27446124,HISTORY-403S-01,CAPSTONE: MEDIEVAL TRIALS.HISTORY-403S-01.MEDREN-425S-01.,"Malegam, Jehangir",Spring 2025,HISTORY,"8 of 8  responded (100.00%)



 View Report
                            



 Download PDF","HISTORY, MEDREN",98997,z7Dsht4caaqNbXz0r4KoNA%3d%3d,sv1bGvnuTvOByX4WLuLbVw%3d%3d,7VmVQaum6SQsk7S5hn88wg%3d%3d,2025-11-24T16:32:10.559617
179281_10319_14261981_27446020,ITALIAN-281-01,DANTE'S DIVINE COMEDY.ITALIAN-281-01.HISTORY-253-01.LIT-245-01.MEDREN-341-01.RELIGION-262-01.,"Eisner, Martin",Spring 2025,ROMANCE,"10 of 28  responded (35.71%)



 View Report
                            



 Download PDF","ITALIAN, HISTORY, LIT, MEDREN, RELIGION",99029,z7Dsht4caaqNbXz0r4KoNA%3d%3d,EhlZlAfCyKmPe9%2f3Y29mtQ%3d%3d,5o2f8PRKYjSeGCZz%2bMoH9Q%3d%3d,2025-11-24T16:32:10.559720
179281_10319_14261982_27445892,GERMAN-160-01,FANTASY.GERMAN-160-01.ENGLISH-160-01.MEDREN-160-01.,"Henry, April",Spring 2025,GERMAN,"36 of 37  responded (97.30%)



 View Report
                            



 Download PDF","GERMAN, ENGLISH, MEDREN",98994,z7Dsht4caaqNbXz0r4KoNA%3d%3d,aRQCWWNveu4TFYr0pQDRHg%3d%3d,LTYMQNyUMJG9YgaKmIgNww%3d%3d,2025-11-24T16:32:10.559819
179281_10319_14261982_28111957,GERMAN-160-01,FANTASY.GERMAN-160-01.ENGLISH-160-01.MEDREN-160-01.,"Jones, Amy",Spring 2025,GERMAN,"36 of 37  responded (97.30%)



 View Report
                            



 Download PDF","GERMAN, ENGLISH, MEDREN",98994,z7Dsht4caaqNbXz0r4KoNA%3d%3d,aRQCWWNveu4TFYr0pQDRHg%3d%3d,DQzJYF%2bqiwsJp%2fnSy8t%2fZw%3d%3d,2025-11-24T16:32:10.559917
179281_10319_14262027_28112056,ENGLISH-290S-1-01,SP TOP MEDIEVAL/EARLY MOD LIT.ENGLISH-290S-1-01.CINE-290S-01.MEDREN-290S-1-01.THEATRST-290S-6-01.VMS-290S-01.,"Witten, Derek",Spring 2025,ENGLISH,"12 of 17  responded (70.59%)



 View Report
                            



 Download PDF","ENGLISH, CINE, MEDREN, THEATRST, VMS",98988,z7Dsht4caaqNbXz0r4KoNA%3d%3d,V4%2bqcte0RPkQJrAoSZZOnA%3d%3d,a%2fRdlO0X%2bqkfGWzYYYXHyA%3d%3d,2025-11-24T16:32:10.560075
179281_10319_14262330_27445972,GERMAN-261-01,THE VIKING AGE.GERMAN-261-01.HISTORY-256-01.MEDREN-305-01.,"Norberg, Jakob",Spring 2025,GERMAN,"26 of 27  responded (96.30%)



 View Report
                            



 Download PDF","GERMAN, HISTORY, MEDREN",98994,z7Dsht4caaqNbXz0r4KoNA%3d%3d,ioVvOGBCKmojrMDVHTJwoA%3d%3d,xWqVlab6JFvlloB3bRZY8g%3d%3d,2025-11-24T16:32:10.560188
